Entry,Entry name,geneid,genename
F8WGS1,F8WGS1_MOUSE,,Rab11a
A0A0R4J1T1,A0A0R4J1T1_MOUSE,,Sorbs2
A0A0J9YVI2,A0A0J9YVI2_MOUSE,,Tspan12
A0A1D5RM27,A0A1D5RM27_MOUSE,,Cdh16
A0A0N4SW76,A0A0N4SW76_MOUSE,,Hspa4l
A0A140T8N7,A0A140T8N7_MOUSE,,Igkv6-25
A0A1D5RLD6,A0A1D5RLD6_MOUSE,,Hsd17b2
A0A1Y7VMN3,A0A1Y7VMN3_MOUSE,,Ice1
A0A1W2P7K9,A0A1W2P7K9_MOUSE,70881;,Nt5c1b
A0A1W2P887,A0A1W2P887_MOUSE,,Myt1l
A0A1L1SUR1,A0A1L1SUR1_MOUSE,,Islr2
A0A1Y7VIP5,A0A1Y7VIP5_MOUSE,,Ranbp9
A0A1Y7VMH3,A0A1Y7VMH3_MOUSE,,Vrk1
A0A2I3BQ12,A0A2I3BQ12_MOUSE,,Vmn1r200
E0CZ06,E0CZ06_MOUSE,,Rasgrp4
Q5NCP6,Q5NCP6_MOUSE,,Tspoap1
A0A0B4J1G3,A0A0B4J1G3_MOUSE,,H2-K1
F8VPV0,F8VPV0_MOUSE,18541;,Pcnt
A0A0A6YWP2,A0A0A6YWP2_MOUSE,,Smyd3
F6VCP8,F6VCP8_MOUSE,,Flywch2
F6VSI0,F6VSI0_MOUSE,,Plxna2
F7ACV3,F7ACV3_MOUSE,,Zan
F7D6J5,F7D6J5_MOUSE,20273;,Scn8a
A0A0A6YWK8,A0A0A6YWK8_MOUSE,,Dennd2d
A0A0A6YWT7,A0A0A6YWT7_MOUSE,,Qrich1
A0A1B0GRN5,A0A1B0GRN5_MOUSE,,Hook3
B1AXE7,B1AXE7_MOUSE,,Zfp185
B0V2M9,B0V2M9_MOUSE,,Kdm4b
A0A2I3BQU5,A0A2I3BQU5_MOUSE,,Scaf11
F6X8F4,F6X8F4_MOUSE,,Obscn
A2BI84,A2BI84_MOUSE,,Ebf4
A0A0A6YW62,A0A0A6YW62_MOUSE,,Nsmf
E9Q0W9,E9Q0W9_MOUSE,,Vwa3a
E9Q8L9,E9Q8L9_MOUSE,75767;,Rab11fip1
F6TKE8,F6TKE8_MOUSE,,Lypd1
E0CYX0,E0CYX0_MOUSE,,Rdh11
E9PV88,E9PV88_MOUSE,,Per3
E9Q1T5,E9Q1T5_MOUSE,218518;,Marveld2
E9QAI9,E9QAI9_MOUSE,,Spi1
A2A9F3,A2A9F3_MOUSE,,Kdf1
E9QN08,E9QN08_MOUSE,,Eef1d
D3Z345,D3Z345_MOUSE,,Lyar
F6ZXV1,F6ZXV1_MOUSE,,Usp54
A2A764,A2A764_MOUSE,,Nfyc
A2AC00,A2AC00_MOUSE,,Aspscr1
A3KGL9,A3KGL9_MOUSE,,Hmgn2
A0A0A0MQL3,A0A0A0MQL3_MOUSE,,Tspan1
M0QWX9,M0QWX9_MOUSE,,Gm8246
F6YZJ7,F6YZJ7_MOUSE,,Cdc42bpa
J3QQ48,J3QQ48_MOUSE,,Cldn7
A2A899,A2A899_MOUSE,105704528;,Gm13090
A3KFV7,A3KFV7_MOUSE,,Col16a1
F6UAW9,F6UAW9_MOUSE,,Cnot3
A0A140LJ81,A0A140LJ81_MOUSE,,Fam168a
A0A0J9YUE3,A0A0J9YUE3_MOUSE,,Tbl1xr1
A0A140LJ05,A0A140LJ05_MOUSE,,Catsperg2
A0A1D5RM71,A0A1D5RM71_MOUSE,,Sash1
A0A140LIP1,A0A140LIP1_MOUSE,,Aurkc
A0A1L1SQJ8,A0A1L1SQJ8_MOUSE,,Xirp1
A0A1L1SRE4,A0A1L1SRE4_MOUSE,,Reps1
A0A1Y7VKD2,A0A1Y7VKD2_MOUSE,,Ell2
A0A1Y7VLM5,A0A1Y7VLM5_MOUSE,22696;,Zfp37
A0A1Y7VMK7,A0A1Y7VMK7_MOUSE,,Cinp
A0A286YDA2,A0A286YDA2_MOUSE,70769;,Nolc1
A0A140LHL7,A0A140LHL7_MOUSE,,Smarca2
A0A140LIT2,A0A140LIT2_MOUSE,13360;,Dhcr7
A0A286YDT7,A0A286YDT7_MOUSE,,Arhgef33
A0A286YE25,A0A286YE25_MOUSE,50850;,Spast
A0A2I3BPS8,A0A2I3BPS8_MOUSE,320865;,Cdh18
A0A2I3BRX0,A0A2I3BRX0_MOUSE,,Olfr104-ps
A2A829,A2A829_MOUSE,,Arhgef19
F7B2J7,F7B2J7_MOUSE,,Mcoln2
D6RH82,D6RH82_MOUSE,,Pex14
E9PWX1,E9PWX1_MOUSE,13483;,Dpp6
J3QMG0,J3QMG0_MOUSE,622640;,Gm6337
F6QXN3,F6QXN3_MOUSE,,Srsf1
E9PUD2,E9PUD2_MOUSE,74006;,Dnm1l
E9PW51,E9PW51_MOUSE,,Pum2
E9QAJ7,E9QAJ7_MOUSE,,Etv6
D6RIP6,D6RIP6_MOUSE,,Ifngr2
Z4YKE7,Z4YKE7_MOUSE,,Tnnt3
A0A0B4J1F7,A0A0B4J1F7_MOUSE,50540;,Igbp1b
A2A9C5,A2A9C5_MOUSE,,Med8
A9C471,A9C471_MOUSE,,Naip2
J3QMX8,J3QMX8_MOUSE,210148;,Slc30a6
A0A1B0GRL2,A0A1B0GRL2_MOUSE,,Gm37419
A0A087WNZ5,A0A087WNZ5_MOUSE,17067;,Ly6c1
D3YZU4,D3YZU4_MOUSE,243961;,Shank1
A0A087WRL6,A0A087WRL6_MOUSE,,Gm14325
E9PUS9,E9PUS9_MOUSE,,Olfr779
E9Q4M1,E9Q4M1_MOUSE,258924;,Olfr376
A2AQ89,A2AQ89_MOUSE,,Shf
F6TFL1,F6TFL1_MOUSE,,Man2c1
A0A087WSE4,A0A087WSE4_MOUSE,,Tardbp
Z4YJW6,Z4YJW6_MOUSE,69582;,Plekhm2
E9PYL8,E9PYL8_MOUSE,75444;,1700011I03Rik
E9Q8G5,E9Q8G5_MOUSE,243308;,A430033K04Rik
E9QAL0,E9QAL0_MOUSE,,Adcyap1r1
D3Z566,D3Z566_MOUSE,67419;,3632451O06Rik
A0A075B6C4,A0A075B6C4_MOUSE,,Trav21-dv12
D3YU84,D3YU84_MOUSE,,Capn5
D3YZD1,D3YZD1_MOUSE,,Satb1
H3BJN2,H3BJN2_MOUSE,,Cdca7l
A0A0A6YYE8,A0A0A6YYE8_MOUSE,,Tcrg-V7
B8JK33,B8JK33_MOUSE,,Hnrnpm
F6T4Y3,F6T4Y3_MOUSE,,Pard3
D6RCK1,D6RCK1_MOUSE,,Rad51
K7N711,K7N711_MOUSE,,Gm3594
D3Z460,D3Z460_MOUSE,,Gm1330
D3YWC5,D3YWC5_MOUSE,,Cand1
D3Z6A3,D3Z6A3_MOUSE,217738;,Ism2
A2AFQ9,A2AFQ9_MOUSE,216766;,Gemin5
H3BIU9,H3BIU9_MOUSE,,1700008O03Rik
H3BKE8,H3BKE8_MOUSE,,Il10ra
K3W4L8,K3W4L8_MOUSE,,Dcdc2c
A0A1L1STK1,A0A1L1STK1_MOUSE,,Tipin
A0A1Y7VMG9,A0A1Y7VMG9_MOUSE,,Zmynd11
A0A286YDD9,A0A286YDD9_MOUSE,,Lrtm1
S4R1D4,S4R1D4_MOUSE,,Ppfia1
S4R1Q0,S4R1Q0_MOUSE,,Anks1b
Q5SX56,Q5SX56_MOUSE,,Spag7
A0A2I3BQU0,A0A2I3BQU0_MOUSE,,Fbxo34
A0A2I3BRL3,A0A2I3BRL3_MOUSE,28113;,Tinf2
A0A2I3BQR4,A0A2I3BQR4_MOUSE,,Olfr239
D6RIL9,D6RIL9_MOUSE,,Clcf1
F6YMW3,F6YMW3_MOUSE,,Abhd15
J3QK30,J3QK30_MOUSE,,Gm9507
E9QMT1,E9QMT1_MOUSE,11992;,Auh
F7AQX0,F7AQX0_MOUSE,,Ezh2
G3UZE2,G3UZE2_MOUSE,,Crx
A0A0A6YWV3,A0A0A6YWV3_MOUSE,,Zfp451
D3Z0V6,D3Z0V6_MOUSE,,Prkar1b
D3Z2T4,D3Z2T4_MOUSE,,Foxp1
A2AIR1,A2AIR1_MOUSE,,Rnf20
B2FDH4,B2FDH4_MOUSE,,Atp9a
F6R9J2,F6R9J2_MOUSE,,Zfp318
H3BKB5,H3BKB5_MOUSE,,Il33
D3YY69,D3YY69_MOUSE,,Trim2
V9GXP3,V9GXP3_MOUSE,,Mlip
F8WJ50,F8WJ50_MOUSE,,Ntng1
D6RGN4,D6RGN4_MOUSE,,Ndufv2
F6V8W6,F6V8W6_MOUSE,,Dgat1
F7D5L2,F7D5L2_MOUSE,,Wdr77
E9PV48,E9PV48_MOUSE,667370;,Ifit3b
E9PX91,E9PX91_MOUSE,320951;,Pisd
G3UX60,G3UX60_MOUSE,,Ptprd
E9QJR9,E9QJR9_MOUSE,,H2-Q7
A0A0G2JG42,A0A0G2JG42_MOUSE,,Tuft1
E9Q7X4,E9Q7X4_MOUSE,,Carmil1
E9Q8V0,E9Q8V0_MOUSE,,Fndc1
A0A087WQZ5,A0A087WQZ5_MOUSE,,Adgrb1
D3Z6M6,D3Z6M6_MOUSE,,Tspan9
D3YUB7,D3YUB7_MOUSE,,Gm3604
D3Z7D5,D3Z7D5_MOUSE,12834;,Col6a2
F8WIN2,F8WIN2_MOUSE,,Arid3b
A0A0G2JFZ3,A0A0G2JFZ3_MOUSE,,Igkv19-93
A0A0J9YUW8,A0A0J9YUW8_MOUSE,,Slc2a9
A2A6N9,A2A6N9_MOUSE,,Cog1
A0A087WRG2,A0A087WRG2_MOUSE,,U2surp
D3YXA7,D3YXA7_MOUSE,,Slc50a1
D3Z1G6,D3Z1G6_MOUSE,,Jmjd8
A0A0G2JES9,A0A0G2JES9_MOUSE,,Igkv4-54
A0A0G2JFP9,A0A0G2JFP9_MOUSE,,Vcam1
A0A0U1RP19,A0A0U1RP19_MOUSE,,Fbxl19
A0A0G2JEA9,A0A0G2JEA9_MOUSE,,Rbm8a
A0A140LJ45,A0A140LJ45_MOUSE,,Mettl9
A0A0U1RPW7,A0A0U1RPW7_MOUSE,,Atp6v1b1
A0A0G2JF24,A0A0G2JF24_MOUSE,,Gbp6
A0A0J9YUS1,A0A0J9YUS1_MOUSE,,Hectd4
D3YYA2,D3YYA2_MOUSE,,6430573F11Rik
V9GXP7,V9GXP7_MOUSE,,Wnk3
M0QWC7,M0QWC7_MOUSE,,Gm19426
H3BKH9,H3BKH9_MOUSE,,Arhgef2
A0A0G2JDX3,A0A0G2JDX3_MOUSE,,Celf3
H3BKK6,H3BKK6_MOUSE,,Tirap
A0A1D5RM87,A0A1D5RM87_MOUSE,,Usb1
K7N701,K7N701_MOUSE,670857;,Vmn1r159
A0A0N4SUP8,A0A0N4SUP8_MOUSE,,Rho
A0A1L1SRF3,A0A1L1SRF3_MOUSE,,Pate2
A0A0G2JGG3,A0A0G2JGG3_MOUSE,,Ppargc1a
A0A0U1RPU6,A0A0U1RPU6_MOUSE,,Fxyd1
A0A0R4J006,A0A0R4J006_MOUSE,65962;,Slc9a3r2
A0A140LIR1,A0A140LIR1_MOUSE,,Slc13a5
A0A1Y7VJ71,A0A1Y7VJ71_MOUSE,,Cfl2
A0A217FL60,A0A217FL60_MOUSE,,Eipr1
A0A286YCE3,A0A286YCE3_MOUSE,,Lysmd3
A0A1L1SV86,A0A1L1SV86_MOUSE,,Islr2
A0A1W2P891,A0A1W2P891_MOUSE,,Ascc3
A0A2I3BPP6,A0A2I3BPP6_MOUSE,,Vmn1r71
A0A2I3BQ34,A0A2I3BQ34_MOUSE,,Nudt18
A0A2I3BRZ6,A0A2I3BRZ6_MOUSE,,Pkd1
B1ARC3,B1ARC3_MOUSE,,Slc39a11
A2BHP7,A2BHP7_MOUSE,258639;,Olfr1158
F6VBM2,F6VBM2_MOUSE,,Gm10490
F7D980,F7D980_MOUSE,,Phc1
A0A1W2P6R5,A0A1W2P6R5_MOUSE,,Nt5c1b
Z4YLJ7,Z4YLJ7_MOUSE,,Rnf215
A0A1B0GS66,A0A1B0GS66_MOUSE,,Enpp6
F6Q6R1,F6Q6R1_MOUSE,,Iars
E9PW49,E9PW49_MOUSE,79043;,Spsb3
E9Q865,E9Q865_MOUSE,,Serpina9
G3UYE9,G3UYE9_MOUSE,,Klrb1c
A0A087WRN8,A0A087WRN8_MOUSE,,1810041L15Rik
G3UYS2,G3UYS2_MOUSE,,Trp73
F6YVP7,F6YVP7_MOUSE,,Gm10260
F7C528,F7C528_MOUSE,,Chd3
A0A1B0GR84,A0A1B0GR84_MOUSE,,Tmem160
F2Z466,F2Z466_MOUSE,,Med7
E9QKH8,E9QKH8_MOUSE,18163;,Ctnnd2
E9Q5E1,E9Q5E1_MOUSE,279653;,Pcdh19
F6R6A4,F6R6A4_MOUSE,,Svil
A0A2I3BR50,A0A2I3BR50_MOUSE,,E4f1
E0CYV8,E0CYV8_MOUSE,,Phc1
E9Q4H3,E9Q4H3_MOUSE,384696;,Vmn1r119
E9Q6A7,E9Q6A7_MOUSE,207165;,Bptf
I7HJI7,I7HJI7_MOUSE,,Rgs3
D3YUL1,D3YUL1_MOUSE,,Proser3
D3YV18,D3YV18_MOUSE,,Tspan9
D3Z1G3,D3Z1G3_MOUSE,,Mcfd2
D3Z3X2,D3Z3X2_MOUSE,,Hsd3b7
H3BKK7,H3BKK7_MOUSE,,Foxj3
H3BKP8,H3BKP8_MOUSE,240613;,9930021J03Rik
H3BKY9,H3BKY9_MOUSE,,Uba7
S4R2R8,S4R2R8_MOUSE,,Pdf
A0A0A6YXK1,A0A0A6YXK1_MOUSE,16526;,Kcnk2
F7BCN9,F7BCN9_MOUSE,,Gm28038
F6ZZ61,F6ZZ61_MOUSE,,Tex10
A0A0A6YWC7,A0A0A6YWC7_MOUSE,,Ighv5-15
F6S4J6,F6S4J6_MOUSE,,Aspdh
L7N2B8,L7N2B8_MOUSE,637873;,Vmn2r61
E9Q7E4,E9Q7E4_MOUSE,667929;,Gm8882
G3UY43,G3UY43_MOUSE,,Dnmt3a
A0A087WRJ7,A0A087WRJ7_MOUSE,,Fam227a
D3Z406,D3Z406_MOUSE,,Prkar1b
A0A0U1RQ58,A0A0U1RQ58_MOUSE,,Trpm1
D3Z2U2,D3Z2U2_MOUSE,,Tpd52
D3Z2W1,D3Z2W1_MOUSE,320127;,Dgki
A0A0A6YXK5,A0A0A6YXK5_MOUSE,,Fhdc1
A3QM89,A3QM89_MOUSE,,Rtn1
F6VNP0,F6VNP0_MOUSE,,Tyw1
F7BDQ3,F7BDQ3_MOUSE,18350;,Olfr50
F6YTS6,F6YTS6_MOUSE,,Ephx1
F7BP73,F7BP73_MOUSE,,Slc22a23
Z4YKG8,Z4YKG8_MOUSE,21957;,Tnnt3
F6ZBN9,F6ZBN9_MOUSE,,Foxn4
A0A1B0GSQ7,A0A1B0GSQ7_MOUSE,,Fgfr1
D3Z601,D3Z601_MOUSE,232370;,Clstn3
A0A0B4J1N8,A0A0B4J1N8_MOUSE,,Dopey1
F6Q8S3,F6Q8S3_MOUSE,,Tmem44
A0A286YDZ9,A0A286YDZ9_MOUSE,,Gkap1
G3UX42,G3UX42_MOUSE,,Smad7
A0A0U1RPT9,A0A0U1RPT9_MOUSE,,Sgf29
A0A140LHE9,A0A140LHE9_MOUSE,,Pigq
A0A0U1RQ71,A0A0U1RQ71_MOUSE,,Rps13
A0A0U1RQ42,A0A0U1RQ42_MOUSE,,Eml2
A2AVE5,A2AVE5_MOUSE,,Rhbdf1
B0QZP9,B0QZP9_MOUSE,,Clk4
B8JJ56,B8JJ56_MOUSE,,Trim26
J3QMR5,J3QMR5_MOUSE,,Gm8220
J3QNG1,J3QNG1_MOUSE,623198;,Gm6408
D3Z5Y9,D3Z5Y9_MOUSE,,Tbc1d14
A2AQ39,A2AQ39_MOUSE,,Fnbp1
F6QQ13,F6QQ13_MOUSE,,Secisbp2l
E9Q1C8,E9Q1C8_MOUSE,,2610044O15Rik8
E9Q4H1,E9Q4H1_MOUSE,,Apc
E9Q5J1,E9Q5J1_MOUSE,,Cbarp
E9Q754,E9Q754_MOUSE,,Vrk3
D3Z3E6,D3Z3E6_MOUSE,,Tmem56
S4R277,S4R277_MOUSE,,Efcab7
A0A0R4J1F8,A0A0R4J1F8_MOUSE,218973;,Wdhd1
A0A1B0GRH9,A0A1B0GRH9_MOUSE,,4921524J17Rik
A0A1Y7VM81,A0A1Y7VM81_MOUSE,,Fam208b
A0A1W2P6U8,A0A1W2P6U8_MOUSE,102635990;,4932415D10Rik
A0A286YDT5,A0A286YDT5_MOUSE,,Adgrf5
A0A286YDU4,A0A286YDU4_MOUSE,,Rsl1
S4R1N0,S4R1N0_MOUSE,,Cox6b2
F6VMD1,F6VMD1_MOUSE,,Tex43
F8VQ94,F8VQ94_MOUSE,18725;,Pira2
F7BWP1,F7BWP1_MOUSE,,Ciapin1
B7ZC85,B7ZC85_MOUSE,24086;,Tlk2
F6VMV6,F6VMV6_MOUSE,,Oasl2
F7AA45,F7AA45_MOUSE,,Rbm39
F7D0H8,F7D0H8_MOUSE,,Mpdz
A0A1B0GRL7,A0A1B0GRL7_MOUSE,,Deaf1
F2Z475,F2Z475_MOUSE,,Morn1
E9PZC4,E9PZC4_MOUSE,233016;,Blvrb
E9Q2D1,E9Q2D1_MOUSE,,Actb
E9QA53,E9QA53_MOUSE,,Blmh
A0A087WSH7,A0A087WSH7_MOUSE,,Tardbp
A0A0A6YVV2,A0A0A6YVV2_MOUSE,14775;,Gpx1
D3Z0U9,D3Z0U9_MOUSE,,Ecm1
H3BK99,H3BK99_MOUSE,66826;,Taz
A0A0G2JEZ1,A0A0G2JEZ1_MOUSE,,Pth1r
A0A0J9YV25,A0A0J9YV25_MOUSE,,Tmem248
A0A0N4SVK3,A0A0N4SVK3_MOUSE,,Lsm5
A0A0N4SWH2,A0A0N4SWH2_MOUSE,,Serbp1
A0A140LHR1,A0A140LHR1_MOUSE,,Ddias
A0A1Y7VJG9,A0A1Y7VJG9_MOUSE,,Ppp4r3a
A0A1W2P721,A0A1W2P721_MOUSE,14051;,Eya4
E0CYT7,E0CYT7_MOUSE,,Themis
D6RGU4,D6RGU4_MOUSE,,Cnih1
F8VPT7,F8VPT7_MOUSE,235344;,Sik2
E0CZ14,E0CZ14_MOUSE,,Klrd1
D6RD08,D6RD08_MOUSE,,Cmc2
D6RIL1,D6RIL1_MOUSE,,Nr3c2
E9PWH1,E9PWH1_MOUSE,75388;,Boll
A0A1B0GQU8,A0A1B0GQU8_MOUSE,,Rpl18
G3UYZ3,G3UYZ3_MOUSE,,Prc1
L7N2C3,L7N2C3_MOUSE,102640500;,Gm7138
A0A087WQ96,A0A087WQ96_MOUSE,72096;,Eef1akmt2
D6RCZ0,D6RCZ0_MOUSE,,Zfp408
A0A087WQM1,A0A087WQM1_MOUSE,,Serpine2
A0A087WPY0,A0A087WPY0_MOUSE,,Ilkap
D3YZ01,D3YZ01_MOUSE,,Pld5
D3YUC6,D3YUC6_MOUSE,,Ypel3
D3YUH3,D3YUH3_MOUSE,,St18
H3BJN3,H3BJN3_MOUSE,13047;,Cux1
A0A0G2JDR9,A0A0G2JDR9_MOUSE,,Ube3c
A0A0J9YTT5,A0A0J9YTT5_MOUSE,,Zeb2
A0A0J9YV20,A0A0J9YV20_MOUSE,,Sdad1
A0A1D5RLF0,A0A1D5RLF0_MOUSE,,Fbxw27
A0A1L1SSC2,A0A1L1SSC2_MOUSE,,Olfr143
A0A1L1SUS1,A0A1L1SUS1_MOUSE,,Olfr857
A0A2I3BRB1,A0A2I3BRB1_MOUSE,,Tep1
E0CYC7,E0CYC7_MOUSE,,Sult6b1
D6RFP3,D6RFP3_MOUSE,,Tmem41b
A2A5C2,A2A5C2_MOUSE,18612;,Etv4
A2AL76,A2AL76_MOUSE,65973;,Asph
D6RDQ5,D6RDQ5_MOUSE,,Aire
F6YI06,F6YI06_MOUSE,,Rab11fip4
J3QPZ9,J3QPZ9_MOUSE,,Eno3
A0A0A6YXS0,A0A0A6YXS0_MOUSE,,Dtl
J3QM48,J3QM48_MOUSE,,Gm13695
A2A5Y6,A2A5Y6_MOUSE,,Mapt
B1AWQ3,B1AWQ3_MOUSE,,Espn
F6WI82,F6WI82_MOUSE,,Slc18b1
F7BHL0,F7BHL0_MOUSE,,Kcnma1
L7MUF5,L7MUF5_MOUSE,,Duxbl1
E9QQ57,E9QQ57_MOUSE,19153;,Prx
L7N265,L7N265_MOUSE,,Tcp10a
G3UX96,G3UX96_MOUSE,,Dtnb
E9Q2G4,E9Q2G4_MOUSE,,4931406B18Rik
E9Q7S0,E9Q7S0_MOUSE,104015;,Synj1
E9QQ02,E9QQ02_MOUSE,,Sorcs1
E9Q7V8,E9Q7V8_MOUSE,,Tmem8b
G3UX64,G3UX64_MOUSE,,Mdc1
E9Q1G1,E9Q1G1_MOUSE,,Aldh7a1
E9Q813,E9Q813_MOUSE,,Rasgef1b
F6SX70,F6SX70_MOUSE,,Tln1
F6SJR1,F6SJR1_MOUSE,,Ahctf1
D3Z3S8,D3Z3S8_MOUSE,,2900011O08Rik
D3YUV5,D3YUV5_MOUSE,,Lrrc8c
D3Z1I6,D3Z1I6_MOUSE,,Gm10719
F8WGK6,F8WGK6_MOUSE,,Sftpb
H3BKC8,H3BKC8_MOUSE,,Arhgap39
A0A0U1RNK8,A0A0U1RNK8_MOUSE,,Gtf3c1
A0A0U1RPB5,A0A0U1RPB5_MOUSE,,Gucy2d
A0A1W2P6N8,A0A1W2P6N8_MOUSE,,Col18a1
F6V4L0,F6V4L0_MOUSE,,Cfap54
F6YKQ9,F6YKQ9_MOUSE,,Dpf1
F6TRQ3,F6TRQ3_MOUSE,,Slc30a1
A2A9M5,A2A9M5_MOUSE,67299;,Dock7
E9PUK8,E9PUK8_MOUSE,,Epha6
E9PYW6,E9PYW6_MOUSE,,Efemp2
E9Q4D0,E9Q4D0_MOUSE,18553;,Pcsk6
G3UWN6,G3UWN6_MOUSE,,Znrf1
F6R587,F6R587_MOUSE,,Cpne1
A0A087WPG7,A0A087WPG7_MOUSE,,Pcbp4
V9GXB7,V9GXB7_MOUSE,,Ttll10
H3BJR6,H3BJR6_MOUSE,235281;,Scn3b
F8WGU9,F8WGU9_MOUSE,666168;,Cyp4a31
A0A0U1RNE8,A0A0U1RNE8_MOUSE,,Apobr
A0A0G2JDG1,A0A0G2JDG1_MOUSE,,Rnf216
A0A0R4J2C1,A0A0R4J2C1_MOUSE,11785;,Apbb1
A0A1D5RMC4,A0A1D5RMC4_MOUSE,,4932438A13Rik
E0CZ00,E0CZ00_MOUSE,,Insig2
E9QPE2,E9QPE2_MOUSE,18596;,Pdgfrb
E9Q7V2,E9Q7V2_MOUSE,,Ndrg1
G3UYL5,G3UYL5_MOUSE,,Snx21
A2ACU7,A2ACU7_MOUSE,,Nudt6
L7N210,L7N210_MOUSE,258875;,Olfr895
A2AIU6,A2AIU6_MOUSE,,Pax8
D3Z3E3,D3Z3E3_MOUSE,,Zfp644
J3KMU9,J3KMU9_MOUSE,,Arid5a
A0A0A6YX03,A0A0A6YX03_MOUSE,,Parp1
A0A075B5T1,A0A075B5T1_MOUSE,,Ighv12-3
A0A0J9YU35,A0A0J9YU35_MOUSE,,Tbc1d19
A0A0N4SUY2,A0A0N4SUY2_MOUSE,19277;,Ptpro
A0A0N4SWC2,A0A0N4SWC2_MOUSE,,Olfr323
A0A0R4J1M0,A0A0R4J1M0_MOUSE,,Sufu
A0A1W2P7W9,A0A1W2P7W9_MOUSE,,Sbno2
E0CZ95,E0CZ95_MOUSE,,Plch1
Z4YN06,Z4YN06_MOUSE,,Acbd5
A0A0A6YXP2,A0A0A6YXP2_MOUSE,,Zbtb18
B1AWH2,B1AWH2_MOUSE,,Tstd2
J3QPC1,J3QPC1_MOUSE,381043;,Smbd1
E0CXI7,E0CXI7_MOUSE,,Ephx4
E0CXZ8,E0CXZ8_MOUSE,,Dnm3
H7BX95,H7BX95_MOUSE,,Srsf1
E9Q3Y1,E9Q3Y1_MOUSE,,Serpinb6a
E9Q8Q7,E9Q8Q7_MOUSE,,Lrrcc1
E9PZ41,E9PZ41_MOUSE,76510;,Trappc9
H3BJ93,H3BJ93_MOUSE,,Cdhr4
A0A087WS02,A0A087WS02_MOUSE,,Pdc
D3YUF7,D3YUF7_MOUSE,,Lmna
D3Z5B4,D3Z5B4_MOUSE,,Mfap3
A2A6V6,A2A6V6_MOUSE,,Rgs9
H3BL49,H3BL49_MOUSE,,Cct8
A0A0G2JF20,A0A0G2JF20_MOUSE,,Alg14
A0A0N4SVI3,A0A0N4SVI3_MOUSE,,Tpra1
H3BKR0,H3BKR0_MOUSE,,Atpaf1
D3Z2J4,D3Z2J4_MOUSE,14339;,Aktip
D3Z5T8,D3Z5T8_MOUSE,328573;,4930407I10Rik
A6PWC3,A6PWC3_MOUSE,230598;,Nrd1
F8WGN6,F8WGN6_MOUSE,16564;,Kif21a
A0A0G2JG89,A0A0G2JG89_MOUSE,,Pth1r
D6RCU8,D6RCU8_MOUSE,,Paics
A0A087WRM7,A0A087WRM7_MOUSE,,Pfkfb2
D3Z7N3,D3Z7N3_MOUSE,,Lyar
S4R1I1,S4R1I1_MOUSE,,Ank2
E9PZ62,E9PZ62_MOUSE,,Pfdn5
A0A2I3BPR2,A0A2I3BPR2_MOUSE,,Carmil3
F6R487,F6R487_MOUSE,,Fam184a
F6RUK9,F6RUK9_MOUSE,,Phldb1
D3YUH0,D3YUH0_MOUSE,,Tex30
D3YW18,D3YW18_MOUSE,,Ung
D3YZ76,D3YZ76_MOUSE,,Ddx60
D3Z260,D3Z260_MOUSE,,Gm8257
A2AHT3,A2AHT3_MOUSE,56461;,Kcnip3
A0A0A6YVY1,A0A0A6YVY1_MOUSE,,Gm38392
A2ARF5,A2ARF5_MOUSE,,Ak4
A0A0A6YW06,A0A0A6YW06_MOUSE,13800;,Enah
A2ALK9,A2ALK9_MOUSE,,Ptpn3
B7ZC91,B7ZC91_MOUSE,213980;,Fbxw10
Q5STS9,Q5STS9_MOUSE,14025;,Bcl11a
F2Z420,F2Z420_MOUSE,,Setd3
A0A087WPK2,A0A087WPK2_MOUSE,,Igfn1
A0A087WPQ2,A0A087WPQ2_MOUSE,,Cdc73
D3YYE5,D3YYE5_MOUSE,,Rgs8
D3Z1B8,D3Z1B8_MOUSE,,Syt3
D3Z7J5,D3Z7J5_MOUSE,,Kctd9
A0A075B5V5,A0A075B5V5_MOUSE,,Ighv1-39
A0A140LJ37,A0A140LJ37_MOUSE,,Nap1l4
H3BK44,H3BK44_MOUSE,338320;,Mia2
A0A0U1RP23,A0A0U1RP23_MOUSE,,Crebbp
A0A0G2JEQ7,A0A0G2JEQ7_MOUSE,,1700007G11Rik
L7N2B0,L7N2B0_MOUSE,,Gm8220
D3YUU0,D3YUU0_MOUSE,,B4galt3
D3YZL7,D3YZL7_MOUSE,,5730559C18Rik
A0A0J9YUH6,A0A0J9YUH6_MOUSE,,Polr1d
H3BKZ5,H3BKZ5_MOUSE,,Kmt5b
A0A0N4SV96,A0A0N4SV96_MOUSE,,Chn2
A0A140LHF7,A0A140LHF7_MOUSE,,Prmt1
A0A140LJ04,A0A140LJ04_MOUSE,195018;,Zzef1
I1E4Y3,I1E4Y3_MOUSE,,B230118H07Rik
K7N788,K7N788_MOUSE,,Vmn2r5
H3BJF2,H3BJF2_MOUSE,,Pid1
A0A0R4J1F7,A0A0R4J1F7_MOUSE,,Tcf7l2
A0A0U1RNI2,A0A0U1RNI2_MOUSE,,Ppp6r1
A0A0U1RPL1,A0A0U1RPL1_MOUSE,,Csnk1g1
A0A0G2JDL6,A0A0G2JDL6_MOUSE,,Sbno1
A0A0G2JFB1,A0A0G2JFB1_MOUSE,,Rtp3
